GMT	Lokální èas	RTISZDef.Prefix	RTISZDef.Suffix	KOTEL_SkupRiz	KOTEL_Pdg	KOTEL_Pdgnt	KOTEL_RRPR	KOTEL_RRSR	KOTEL_RRSRP	KOTEL_RRSRM	KOTEL_CmaxDO	KOTEL_CmaxNorm	KOTEL_nP	KOTEL_SRVreq	KOTEL_SRUreq	KOTEL_Pjm	KOTEL_Pmaxtech	KOTEL_Pmintech	KOTEL_Cmaxtech	KOTEL_CostA	KOTEL_CostB	KOTEL_CostC	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_vsA	KOTEL_vsB	KOTEL_PdgMin1	KOTEL_PdgMin2	KOTEL_PdgMin3	KOTEL_PdgMin4	KOTEL_PdgMin5	KOTEL_PdgMin6	KOTEL_PdgMin7	KOTEL_PdgMax1	KOTEL_PdgMax2	KOTEL_PdgMax3	KOTEL_PdgMax4	KOTEL_PdgMax5	KOTEL_PdgMax6	KOTEL_PdgMax7	KOTEL_TORPnt	KOTEL_TORMnt	KOTEL_PmaxtechPR	KOTEL_PmintechPR	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_BsSE	KOTEL_BsPpS	KOTEL_TGinfo	KOTEL_RZMZ5P	KOTEL_AMZ5P	KOTEL_NMZ5P	KOTEL_RZMZ15P	KOTEL_RZMZ15M	KOTEL_PlynDG	KOTEL_PlynMax24	KOTEL_PlynMax	KOTEL_Pminabs	KOTEL_Pmaxabs	KOTEL_RZRRPP1c	KOTEL_RZRRPP2c	KOTEL_RZRRPP3c	KOTEL_RZRRPP4c	KOTEL_RZRRPM1c	KOTEL_RZRRPM2c	KOTEL_RZRRPM3c	KOTEL_RZRRPM4c	KOTEL_PNZ	KOTEL_RRPR1r	KOTEL_RRPR2r	KOTEL_RRPR3r	KOTEL_RRPR4r	KOTEL_RRPR5r	KOTEL_RRPR6r
12.3.2021 1:00	12.3.2021 2:00	ETU	23	1.0	136.0	120.299790069321	0.0	0.0	13.0	-15.0	2.0	4.0	0.0	1.0	1.0	200.0	200.0	100.0	4.0	0.11544429284614	915.061349580272	23165.9247402861	0.12900014397568	968.671990624301	28331.1062766233	0.054	8.35620993067917	155.0	145.0	134.0	115.0	0.0	0.0	0.0	166.0	147.0	136.0	126.0	0.0	0.0	0.0	28.38	19.866	190.0	110.0	0.12900014397568	968.671990624301	28331.1062766233	1	1	0	0.0	0.0	0	11.0	0.0	0.0	0.0	0.0	100.0	200.0	10.0	10.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	ETU	24	2.0	0.0	-0.35620993067917	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	200.0	0.0	0.0	4.0	0.11544429284614	915.061349580272	23165.9247402861	0.12900014397568	968.671990624301	28331.1062766233	0.0	0.35620993067917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12900014397568	968.671990624301	28331.1062766233	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	100.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	ELE	2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	ELE	3	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	ELE	4	2.0	70.0	56.1866328649836	5.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	1.0	110.0	95.0	70.0	2.2	0.353730661724114	995.705315260785	9384.69102533365	0.454994762051571	1134.17095363398	15480.2144017753	0.118275	5.53411713501642	70.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	17.6345	0.0	90.0	70.0	0.454994762051571	1134.17095363398	15480.2144017753	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	50.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	TDK	f	2.0	1.0	0.56667876344086	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.3	1.0	1.0	1.0	0.0	2133.44808951096	0.0	0.0	2306.43036703888	814.042817891271	0.075	0.35832123655914	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2306.43036703888	814.042817891271	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.1	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EHO	f	2.0	20.0	14.8877354261769	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	80.0	20.0	15.0	2.0	1.08419049932015E-5	469.322568041842	2253.75431924986	1.40899142896343E-5	535.023479857262	2870.36675723323	0.1228	2.65626457382306	15.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.386	20.0	15.0	1.40899142896343E-5	535.023479857262	2870.36675723323	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	15.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDU	b1	2.0	501.0	467.374596774194	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	501.0	501.0	501.0	5.0	0.0263538636938377	99.5272519008435	7956.18583671322	0.0263538636938377	101.297442315335	11328.5371627342	0.0	33.6254032258065	501.0	0.0	0.0	0.0	0.0	0.0	0.0	501.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	501.0	501.0	0.0263538636938377	101.297442315335	11328.5371627342	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	350.0	530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDU	b2	2.0	498.0	469.374596774194	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	500.0	498.0	498.0	5.0	0.0262805603141308	115.63132751952	9371.93808875343	0.0262805603141308	117.133788538989	12698.736579633	0.0	28.6254032258065	498.0	0.0	0.0	0.0	0.0	0.0	0.0	498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	498.0	498.0	0.0262805603141308	117.133788538989	12698.736579633	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	366.0	520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.3.2021 1:00	12.3.2021 2:00	EDU	b3	2.0	497.0	468.374596774194	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	500.0	497.0	497.0	5.0	0.0263076932225555	115.763551784049	9380.7697458014	0.0263076932225555	117.267563993324	12711.3700411707	0.0	28.6254032258065	497.0	0.0	0.0	0.0	0.0	0.0	0.0	497.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	497.0	497.0	0.0263076932225555	117.267563993324	12711.3700411707	1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	366.0	530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
